"Name"	"Measurement 1"
"Description"	""
"Date"	"2/25/2025 1:56:03 PM"
"Voltage(kV)"	"50"
"Current(uA)"	"74"
"Measurement time(s)"	"100"
"Dead time(%)"	"27.92"
"CountRate"	"152050.45"
"Processing Time"	"Process 2"
"Filter"	"None"
"Collimator"	"3 mm"
"Channel"	"4096"
"11.96"	"8033"
"11.97"	"8093"
"11.98"	"8076"
"11.99"	"8032"
"12.00"	"8151"
"12.01"	"8088"
"12.02"	"8156"
"12.03"	"8130"
"12.04"	"8060"
"12.05"	"8122"
"12.06"	"8024"
"12.07"	"8096"
"12.08"	"8152"
"12.09"	"8125"
"12.10"	"8194"
"12.11"	"8105"
"12.12"	"7974"
"12.13"	"8083"
"12.14"	"8182"
"12.15"	"8068"
"12.16"	"8121"
"12.17"	"8226"
"12.18"	"8085"
"12.19"	"8082"
"12.20"	"8163"
"12.21"	"8071"
"12.22"	"7917"
"12.23"	"8116"
"12.24"	"8191"
"12.25"	"8001"
"12.26"	"8051"
"12.27"	"7934"
"12.28"	"8011"
"12.29"	"8044"
"12.30"	"8099"
"12.31"	"8113"
"12.32"	"8219"
"12.33"	"8216"
"12.34"	"8044"
"12.35"	"7990"
"12.36"	"8135"
"12.37"	"8089"
"12.38"	"8094"
"12.39"	"7998"
"12.40"	"8036"
"12.41"	"8034"
"12.42"	"7992"
"12.43"	"8115"
"12.44"	"8104"
"12.45"	"8107"
"12.46"	"8102"
"12.47"	"8087"
"12.48"	"8044"
"12.49"	"8036"
"12.50"	"8128"
"12.51"	"8013"
"12.52"	"8055"
"12.53"	"8122"
"12.54"	"8063"
"12.55"	"8109"
"12.56"	"8166"
"12.57"	"8075"
"12.58"	"7965"
"12.59"	"8044"
"12.60"	"8083"
"12.61"	"8064"
"12.62"	"7893"
"12.63"	"8089"
"12.64"	"8071"
"12.65"	"8014"
"12.66"	"8045"
"12.67"	"8022"
"12.68"	"7959"
"12.69"	"8044"
"12.70"	"8116"
"12.71"	"8076"
"12.72"	"8051"
"12.73"	"7974"
"12.74"	"8000"
"12.75"	"8119"
"12.76"	"8120"
"12.77"	"8135"
"12.78"	"8045"
"12.79"	"7976"
"12.80"	"7874"
"12.81"	"8040"
"12.82"	"7957"
"12.83"	"7865"
"12.84"	"7877"
"12.85"	"7947"
"12.86"	"8009"
"12.87"	"8034"
"12.88"	"7993"
"12.89"	"7968"
"12.90"	"7885"
"12.91"	"7912"
"12.92"	"7995"
"12.93"	"7940"
"12.94"	"7970"
"12.95"	"8134"
"12.96"	"8142"
"12.97"	"7976"
"12.98"	"8108"
"12.99"	"8098"
"13.00"	"7989"
"13.01"	"7982"
"13.02"	"7961"
"13.03"	"7895"
"13.04"	"8035"
"13.05"	"7910"
"13.06"	"7863"
"13.07"	"7926"
"13.08"	"7986"
"13.09"	"7967"
"13.10"	"7986"
"13.11"	"7958"
"13.12"	"8090"
"13.13"	"8041"
"13.14"	"7986"
"13.15"	"8037"
"13.16"	"7967"
"13.17"	"7905"
"13.18"	"8039"
"13.19"	"8097"
"13.20"	"8183"
"13.21"	"8038"
"13.22"	"7942"
"13.23"	"7951"
"13.24"	"8065"
"13.25"	"8005"
"13.26"	"7899"
"13.27"	"7979"
"13.28"	"7971"
"13.29"	"7868"
"13.30"	"7880"
"13.31"	"8016"
"13.32"	"8096"
"13.33"	"8141"
"13.34"	"7957"
"13.35"	"7947"
"13.36"	"8006"
"13.37"	"8025"
"13.38"	"8069"
"13.39"	"8073"
"13.40"	"7773"
"13.41"	"7841"
"13.42"	"7961"
"13.43"	"7994"
"13.44"	"8001"
"13.45"	"7975"
"13.46"	"7969"
"13.47"	"8071"
"13.48"	"8051"
"13.49"	"7979"
"13.50"	"7917"
"13.51"	"7809"
"13.52"	"7970"
"13.53"	"7902"
"13.54"	"7890"
"13.55"	"7842"
"13.56"	"7892"
"13.57"	"8050"
"13.58"	"7843"
"13.59"	"7866"
"13.60"	"7916"
"13.61"	"7970"
"13.62"	"7959"
"13.63"	"7741"
"13.64"	"7855"
"13.65"	"7877"
"13.66"	"7755"
"13.67"	"7952"
"13.68"	"7971"
"13.69"	"7995"
"13.70"	"7838"
"13.71"	"7827"
"13.72"	"7799"
"13.73"	"7765"
"13.74"	"7823"
"13.75"	"7861"
"13.76"	"7827"
"13.77"	"7860"
"13.78"	"7911"
"13.79"	"7914"
"13.80"	"7769"
"13.81"	"7764"
"13.82"	"7812"
"13.83"	"7685"
"13.84"	"7805"
"13.85"	"7755"
"13.86"	"7829"
"13.87"	"7800"
"13.88"	"7762"
"13.89"	"7878"
"13.90"	"7878"
"13.91"	"7835"
"13.92"	"7814"
"13.93"	"7787"
"13.94"	"7893"
"13.95"	"7921"
"13.96"	"7780"
"13.97"	"7703"
"13.98"	"7691"
"13.99"	"7759"
"14.00"	"7763"
"14.01"	"7778"
"14.02"	"7788"
"14.03"	"7744"
"14.04"	"7645"
"14.05"	"7769"
"14.06"	"7776"
"14.07"	"7639"
"14.08"	"7663"
"14.09"	"7682"
"14.10"	"7820"
"14.11"	"7840"
"14.12"	"7671"
"14.13"	"7684"
"14.14"	"7782"
"14.15"	"7804"
"14.16"	"7850"
"14.17"	"7733"
"14.18"	"7714"
"14.19"	"7656"
"14.20"	"7793"
"14.21"	"7759"
"14.22"	"7713"
"14.23"	"7624"
"14.24"	"7636"
"14.25"	"7549"
"14.26"	"7486"
"14.27"	"7600"
"14.28"	"7724"
"14.29"	"7668"
"14.30"	"7642"
"14.31"	"7548"
"14.32"	"7653"
"14.33"	"7599"
"14.34"	"7683"
"14.35"	"7661"
"14.36"	"7631"
"14.37"	"7768"
"14.38"	"7738"
"14.39"	"7716"
"14.40"	"7508"
"14.41"	"7494"
"14.42"	"7649"
"14.43"	"7686"
"14.44"	"7615"
"14.45"	"7541"
"14.46"	"7616"
"14.47"	"7558"
"14.48"	"7499"
"14.49"	"7476"
"14.50"	"7532"
"14.51"	"7505"
"14.52"	"7582"
"14.53"	"7461"
"14.54"	"7549"
"14.55"	"7492"
"14.56"	"7466"
"14.57"	"7618"
"14.58"	"7590"
"14.59"	"7394"
"14.60"	"7467"
"14.61"	"7440"
"14.62"	"7549"
"14.63"	"7476"
"14.64"	"7390"
"14.65"	"7385"
"14.66"	"7492"
"14.67"	"7401"
"14.68"	"7270"
"14.69"	"7409"
"14.70"	"7471"
"14.71"	"7401"
"14.72"	"7506"
"14.73"	"7315"
"14.74"	"7535"
"14.75"	"7214"
"14.76"	"7288"
"14.77"	"7345"
"14.78"	"7437"
"14.79"	"7382"
"14.80"	"7362"
"14.81"	"7323"
"14.82"	"7353"
"14.83"	"7358"
"14.84"	"7242"
"14.85"	"7221"
"14.86"	"7331"
"14.87"	"7262"
"14.88"	"7291"
"14.89"	"7353"
"14.90"	"7290"
"14.91"	"7162"
"14.92"	"7225"
"14.93"	"7351"
"14.94"	"7281"
"14.95"	"7270"
"14.96"	"7176"
"14.97"	"7306"
"14.98"	"7253"
"14.99"	"7149"
"15.00"	"7214"
"15.01"	"7239"
"15.02"	"7232"
"15.03"	"7161"
"15.04"	"7192"
"15.05"	"7260"
"15.06"	"7255"
"15.07"	"7236"
"15.08"	"7240"
"15.09"	"7151"
"15.10"	"7182"
"15.11"	"7151"
"15.12"	"7160"
"15.13"	"7205"
"15.14"	"7214"
"15.15"	"7095"
"15.16"	"7164"
"15.17"	"7192"
"15.18"	"7198"
"15.19"	"7224"
"15.20"	"7095"
"15.21"	"7013"
"15.22"	"6970"
"15.23"	"6993"
"15.24"	"7041"
"15.25"	"7069"
"15.26"	"7040"
"15.27"	"7113"
"15.28"	"7061"
"15.29"	"7043"
"15.30"	"7195"
"15.31"	"7132"
"15.32"	"7053"
"15.33"	"7024"
"15.34"	"6871"
"15.35"	"6938"
"15.36"	"6947"
"15.37"	"6906"
"15.38"	"7068"
"15.39"	"6961"
"15.40"	"6884"
"15.41"	"7009"
"15.42"	"6956"
"15.43"	"6939"
"15.44"	"6901"
"15.45"	"6946"
"15.46"	"7023"
"15.47"	"7076"
"15.48"	"6959"
"15.49"	"6932"
"15.50"	"7055"
"15.51"	"7041"
"15.52"	"6940"
"15.53"	"6979"
"15.54"	"7004"
"15.55"	"6789"
"15.56"	"6770"
"15.57"	"6839"
"15.58"	"6835"
"15.59"	"6719"
"15.60"	"6781"
"15.61"	"6858"
"15.62"	"6903"
"15.63"	"6849"
"15.64"	"6906"
"15.65"	"6821"
"15.66"	"6724"
"15.67"	"6660"
"15.68"	"6700"
"15.69"	"6786"
"15.70"	"6744"
"15.71"	"6831"
"15.72"	"6880"
"15.73"	"6845"
"15.74"	"6819"
"15.75"	"6776"
"15.76"	"6815"
"15.77"	"6790"
"15.78"	"6751"
"15.79"	"6818"
"15.80"	"6707"
"15.81"	"6726"
"15.82"	"6750"
"15.83"	"6758"
"15.84"	"6730"
"15.85"	"6739"
"15.86"	"6696"
"15.87"	"6774"
"15.88"	"6769"
"15.89"	"6588"
"15.90"	"6646"
"15.91"	"6665"
"15.92"	"6620"
"15.93"	"6646"
"15.94"	"6568"
"15.95"	"6645"
"15.96"	"6696"
"15.97"	"6647"
"15.98"	"6606"
"15.99"	"6609"
"16.00"	"6632"
"16.01"	"6564"
"16.02"	"6639"
"16.03"	"6746"
"16.04"	"6695"
"16.05"	"6586"
"16.06"	"6573"
"16.07"	"6570"
"16.08"	"6628"
"16.09"	"6554"
"16.10"	"6473"
"16.11"	"6557"
"16.12"	"6536"
"16.13"	"6606"
"16.14"	"6655"
"16.15"	"6576"
"16.16"	"6500"
"16.17"	"6509"
"16.18"	"6534"
"16.19"	"6482"
"16.20"	"6482"
"16.21"	"6485"
"16.22"	"6498"
"16.23"	"6598"
"16.24"	"6524"
"16.25"	"6424"
"16.26"	"6480"
"16.27"	"6401"
"16.28"	"6361"
"16.29"	"6421"
"16.30"	"6510"
"16.31"	"6529"
"16.32"	"6398"
"16.33"	"6529"
"16.34"	"6337"
"16.35"	"6383"
"16.36"	"6435"
"16.37"	"6455"
"16.38"	"6464"
"16.39"	"6448"
"16.40"	"6387"
"16.41"	"6364"
"16.42"	"6583"
"16.43"	"6496"
"16.44"	"6341"
"16.45"	"6249"
"16.46"	"6179"
"16.47"	"6421"
"16.48"	"6391"
"16.49"	"6447"
"16.50"	"6338"
"16.51"	"6185"
"16.52"	"6195"
"16.53"	"6470"
"16.54"	"6332"
"16.55"	"6292"
"16.56"	"6280"
"16.57"	"6216"
"16.58"	"6176"
"16.59"	"6335"
"16.60"	"6387"
"16.61"	"6292"
"16.62"	"6257"
"16.63"	"6285"
"16.64"	"6321"
"16.65"	"6347"
"16.66"	"6297"
"16.67"	"6262"
"16.68"	"6326"
"16.69"	"6272"
"16.70"	"6236"
"16.71"	"6243"
"16.72"	"6274"
"16.73"	"6329"
"16.74"	"6317"
"16.75"	"6198"
"16.76"	"6078"
"16.77"	"6228"
"16.78"	"6298"
"16.79"	"6177"
"16.80"	"6210"
"16.81"	"6200"
"16.82"	"6275"
"16.83"	"6168"
"16.84"	"6128"
"16.85"	"6071"
"16.86"	"6192"
"16.87"	"6135"
"16.88"	"6128"
"16.89"	"6097"
"16.90"	"6217"
"16.91"	"6175"
"16.92"	"6188"
"16.93"	"6072"
"16.94"	"6202"
"16.95"	"6134"
"16.96"	"6143"
"16.97"	"6092"
"16.98"	"6053"
"16.99"	"6005"
"17.00"	"5993"
"17.01"	"6024"
"17.02"	"6017"
"17.03"	"6078"
"17.04"	"6008"
"17.05"	"6056"
"17.06"	"5980"
"17.07"	"5985"
"17.08"	"5932"
"17.09"	"5969"
"17.10"	"5983"
"17.11"	"5861"
"17.12"	"5925"
"17.13"	"6029"
"17.14"	"6035"
"17.15"	"6058"
"17.16"	"5946"
"17.17"	"5978"
"17.18"	"5960"
"17.19"	"5945"
"17.20"	"5915"
"17.21"	"6017"
"17.22"	"6028"
"17.23"	"5944"
"17.24"	"5962"
"17.25"	"5846"
"17.26"	"5896"
"17.27"	"5989"
"17.28"	"5852"
"17.29"	"5886"
"17.30"	"6007"
"17.31"	"5832"
"17.32"	"5817"
"17.33"	"5976"
"17.34"	"6008"
"17.35"	"5979"
"17.36"	"5846"
"17.37"	"5938"
"17.38"	"6009"
"17.39"	"5903"
"17.40"	"5977"
"17.41"	"5913"
"17.42"	"5974"
"17.43"	"5916"
"17.44"	"5893"
"17.45"	"5804"
"17.46"	"5973"
"17.47"	"5884"
"17.48"	"5778"
"17.49"	"5829"
"17.50"	"5835"
"17.51"	"5840"
"17.52"	"5783"
"17.53"	"5777"
"17.54"	"5805"
"17.55"	"5844"
"17.56"	"5849"
"17.57"	"5847"
"17.58"	"5850"
"17.59"	"5759"
"17.60"	"5772"
"17.61"	"5698"
"17.62"	"5697"
"17.63"	"5759"
"17.64"	"5763"
"17.65"	"5880"
"17.66"	"5900"
"17.67"	"5805"
"17.68"	"5852"
"17.69"	"5834"
"17.70"	"5741"
"17.71"	"5903"
"17.72"	"5828"
"17.73"	"5771"
"17.74"	"5912"
"17.75"	"5892"
"17.76"	"5792"
"17.77"	"5766"
"17.78"	"5698"
"17.79"	"5741"
"17.80"	"5798"
"17.81"	"5754"
"17.82"	"5853"
"17.83"	"5754"
"17.84"	"5748"
"17.85"	"5770"
"17.86"	"5828"
"17.87"	"5774"
"17.88"	"5803"
"17.89"	"5841"
"17.90"	"5787"
"17.91"	"5656"
"17.92"	"5751"
"17.93"	"5626"
"17.94"	"5752"
"17.95"	"5691"
"17.96"	"5659"
"17.97"	"5734"
"17.98"	"5811"
"17.99"	"5764"
"18.00"	"5749"
"18.01"	"5755"
"18.02"	"5731"
"18.03"	"5619"
"18.04"	"5839"
"18.05"	"5727"
"18.06"	"5817"
"18.07"	"5837"
"18.08"	"5809"
"18.09"	"5764"
"18.10"	"5788"
"18.11"	"5898"
"18.12"	"5837"
"18.13"	"5743"
"18.14"	"5740"
"18.15"	"5831"
"18.16"	"5776"
"18.17"	"5764"
"18.18"	"5712"
"18.19"	"5721"
"18.20"	"5940"
"18.21"	"5856"
"18.22"	"5836"
"18.23"	"5916"
"18.24"	"5830"
"18.25"	"5791"
"18.26"	"5856"
"18.27"	"5892"
"18.28"	"5848"
"18.29"	"5923"
"18.30"	"5823"
"18.31"	"5824"
"18.32"	"5884"
"18.33"	"5859"
"18.34"	"5997"
"18.35"	"5989"
"18.36"	"5776"
"18.37"	"5857"
"18.38"	"6015"
"18.39"	"6117"
"18.40"	"6018"
"18.41"	"5953"
"18.42"	"5974"
"18.43"	"5944"
"18.44"	"6017"
"18.45"	"6035"
"18.46"	"6068"
"18.47"	"5987"
"18.48"	"6078"
"18.49"	"6049"
"18.50"	"6017"
"18.51"	"6016"
"18.52"	"6008"
"18.53"	"6104"
"18.54"	"6138"
"18.55"	"6031"
"18.56"	"6056"
"18.57"	"6102"
"18.58"	"6191"
"18.59"	"6169"
"18.60"	"6149"
"18.61"	"6236"
"18.62"	"6217"
"18.63"	"6155"
"18.64"	"6146"
"18.65"	"6194"
"18.66"	"6177"
"18.67"	"6264"
"18.68"	"6272"
"18.69"	"6366"
"18.70"	"6290"
"18.71"	"6308"
"18.72"	"6385"
"18.73"	"6340"
"18.74"	"6385"
"18.75"	"6320"
"18.76"	"6303"
"18.77"	"6182"
"18.78"	"6209"
"18.79"	"6299"
"18.80"	"6333"
"18.81"	"6385"
"18.82"	"6340"
"18.83"	"6403"
"18.84"	"6304"
"18.85"	"6427"
"18.86"	"6436"
"18.87"	"6373"
"18.88"	"6298"
"18.89"	"6429"
"18.90"	"6398"
"18.91"	"6408"
"18.92"	"6505"
"18.93"	"6479"
"18.94"	"6494"
"18.95"	"6442"
"18.96"	"6470"
"18.97"	"6354"
"18.98"	"6509"
"18.99"	"6536"
"19.00"	"6634"
"19.01"	"6493"
"19.02"	"6609"
"19.03"	"6573"
"19.04"	"6425"
"19.05"	"6562"
"19.06"	"6616"
"19.07"	"6545"
"19.08"	"6514"
"19.09"	"6535"
"19.10"	"6556"
"19.11"	"6637"
"19.12"	"6660"
"19.13"	"6590"
"19.14"	"6691"
"19.15"	"6730"
"19.16"	"6793"
"19.17"	"6832"
"19.18"	"6816"
"19.19"	"6899"
"19.20"	"6737"
"19.21"	"6821"
"19.22"	"6887"
"19.23"	"6895"
"19.24"	"6918"
"19.25"	"6952"
"19.26"	"7081"
"19.27"	"7062"
"19.28"	"7104"
"19.29"	"7168"
"19.30"	"7230"
"19.31"	"7190"
"19.32"	"7210"
"19.33"	"7238"
"19.34"	"7349"
"19.35"	"7368"
"19.36"	"7285"
"19.37"	"7464"
"19.38"	"7468"
"19.39"	"7563"
"19.40"	"7732"
"19.41"	"7660"
"19.42"	"7850"
"19.43"	"7865"
"19.44"	"8005"
"19.45"	"7977"
"19.46"	"8155"
"19.47"	"8248"
"19.48"	"8131"
"19.49"	"8337"
"19.50"	"8503"
"19.51"	"8481"
"19.52"	"8650"
"19.53"	"8810"
"19.54"	"9092"
"19.55"	"9118"
"19.56"	"9237"
"19.57"	"9373"
"19.58"	"9665"
"19.59"	"9892"
"19.60"	"10068"
"19.61"	"10228"
"19.62"	"10422"
"19.63"	"10620"
"19.64"	"11019"
"19.65"	"11143"
"19.66"	"11441"
"19.67"	"11753"
"19.68"	"12010"
"19.69"	"12180"
"19.70"	"12597"
"19.71"	"12939"
"19.72"	"13280"
"19.73"	"13554"
"19.74"	"14074"
"19.75"	"14361"
"19.76"	"14733"
"19.77"	"15290"
"19.78"	"15410"
"19.79"	"16000"
"19.80"	"16351"
"19.81"	"16980"
"19.82"	"17509"
"19.83"	"17912"
"19.84"	"18389"
"19.85"	"18799"
"19.86"	"19134"
"19.87"	"19798"
"19.88"	"20547"
"19.89"	"20721"
"19.90"	"21259"
"19.91"	"21717"
"19.92"	"22088"
"19.93"	"22562"
"19.94"	"23233"
"19.95"	"23616"
"19.96"	"24201"
"19.97"	"24539"
"19.98"	"24992"
"19.99"	"25224"
"20.00"	"25675"
"20.01"	"25996"
"20.02"	"26339"
"20.03"	"26819"
"20.04"	"26990"
"20.05"	"27253"
"20.06"	"27305"
"20.07"	"27677"
"20.08"	"27887"
"20.09"	"28164"
"20.10"	"27886"
"20.11"	"28009"
"20.12"	"28009"
"20.13"	"28191"
"20.14"	"28225"
"20.15"	"27901"
"20.16"	"27994"
"20.17"	"27802"
"20.18"	"27525"
"20.19"	"27424"
"20.20"	"27095"
"20.21"	"26867"
"20.22"	"26459"
"20.23"	"26165"
"20.24"	"25866"
"20.25"	"25518"
"20.26"	"25069"
"20.27"	"24537"
"20.28"	"24268"
"20.29"	"23892"
"20.30"	"23184"
"20.31"	"22589"
"20.32"	"22086"
"20.33"	"21489"
"20.34"	"21089"
"20.35"	"20628"
"20.36"	"20147"
"20.37"	"19556"
"20.38"	"18830"
"20.39"	"18292"
"20.40"	"17790"
"20.41"	"17229"
"20.42"	"16693"
"20.43"	"16268"
"20.44"	"15626"
"20.45"	"15162"
"20.46"	"14629"
"20.47"	"14218"
"20.48"	"13739"
"20.49"	"13465"
"20.50"	"12827"
"20.51"	"12355"
"20.52"	"12048"
"20.53"	"11583"
"20.54"	"11111"
"20.55"	"10657"
"20.56"	"10481"
"20.57"	"10026"
"20.58"	"9723"
"20.59"	"9552"
"20.60"	"9124"
"20.61"	"8936"
"20.62"	"8711"
"20.63"	"8441"
"20.64"	"8222"
"20.65"	"7954"
"20.66"	"7725"
"20.67"	"7478"
"20.68"	"7364"
"20.69"	"7186"
"20.70"	"6893"
"20.71"	"6955"
"20.72"	"6785"
"20.73"	"6731"
"20.74"	"6484"
"20.75"	"6353"
"20.76"	"6292"
"20.77"	"6216"
"20.78"	"6096"
"20.79"	"6108"
"20.80"	"6001"
"20.81"	"5927"
"20.82"	"5920"
"20.83"	"6045"
"20.84"	"6171"
"20.85"	"6151"
"20.86"	"6231"
"20.87"	"6233"
"20.88"	"6443"
"20.89"	"6733"
"20.90"	"6803"
"20.91"	"6852"
"20.92"	"7103"
"20.93"	"7317"
"20.94"	"7471"
"20.95"	"7589"
"20.96"	"8049"
"20.97"	"8126"
"20.98"	"8219"
"20.99"	"8432"
"21.00"	"8729"
"21.01"	"8925"
"21.02"	"9091"
"21.03"	"9243"
"21.04"	"9459"
"21.05"	"9712"
"21.06"	"10060"
"21.07"	"10261"
"21.08"	"10206"
"21.09"	"10221"
"21.10"	"10359"
"21.11"	"10383"
"21.12"	"10360"
"21.13"	"10443"
"21.14"	"10369"
"21.15"	"10378"
"21.16"	"10281"
"21.17"	"10037"
"21.18"	"9833"
"21.19"	"9720"
"21.20"	"9408"
"21.21"	"8898"
"21.22"	"8613"
"21.23"	"8440"
"21.24"	"7984"
"21.25"	"7627"
"21.26"	"7252"
"21.27"	"6916"
"21.28"	"6619"
"21.29"	"6306"
"21.30"	"5904"
"21.31"	"5539"
"21.32"	"5392"
"21.33"	"5122"
"21.34"	"4947"
"21.35"	"4705"
"21.36"	"4621"
"21.37"	"4424"
"21.38"	"4324"
"21.39"	"4236"
"21.40"	"4079"
"21.41"	"3965"
"21.42"	"3933"
"21.43"	"3901"
"21.44"	"3953"
"21.45"	"3841"
"21.46"	"3891"
"21.47"	"3836"
"21.48"	"3780"
"21.49"	"3732"
"21.50"	"3714"
"21.51"	"3880"
"21.52"	"3885"
"21.53"	"3693"
"21.54"	"3747"
"21.55"	"3860"
"21.56"	"3875"
"21.57"	"3742"
"21.58"	"3689"
"21.59"	"3749"
"21.60"	"3646"
"21.61"	"3694"
"21.62"	"3756"
"21.63"	"3714"
"21.64"	"3660"
"21.65"	"3673"
"21.66"	"3680"
"21.67"	"3737"
"21.68"	"3709"
"21.69"	"3645"
"21.70"	"3756"
"21.71"	"3757"
"21.72"	"3698"
"21.73"	"3733"
"21.74"	"3746"
"21.75"	"3808"
"21.76"	"3779"
"21.77"	"3764"
"21.78"	"3721"
"21.79"	"3717"
"21.80"	"3753"
"21.81"	"3744"
"21.82"	"3774"
"21.83"	"3759"
"21.84"	"3871"
"21.85"	"3804"
"21.86"	"3879"
"21.87"	"3879"
"21.88"	"3989"
"21.89"	"3910"
"21.90"	"3848"
"21.91"	"3937"
"21.92"	"3884"
"21.93"	"3941"
"21.94"	"3896"
"21.95"	"3961"
"21.96"	"3972"
"21.97"	"3952"
"21.98"	"4031"
"21.99"	"4061"
"22.00"	"4132"
"22.01"	"4058"
"22.02"	"4154"
"22.03"	"4170"
"22.04"	"4145"
"22.05"	"4194"
"22.06"	"4359"
"22.07"	"4358"
"22.08"	"4338"
"22.09"	"4432"
"22.10"	"4425"
"22.11"	"4485"
"22.12"	"4500"
"22.13"	"4565"
"22.14"	"4571"
"22.15"	"4654"
"22.16"	"4731"
"22.17"	"4759"
"22.18"	"4820"
"22.19"	"4803"
"22.20"	"4925"
"22.21"	"4966"
"22.22"	"4935"
"22.23"	"5001"
"22.24"	"5050"
"22.25"	"5124"
"22.26"	"5162"
"22.27"	"5254"
"22.28"	"5355"
"22.29"	"5464"
"22.30"	"5517"
"22.31"	"5536"
"22.32"	"5516"
"22.33"	"5625"
"22.34"	"5602"
"22.35"	"5674"
"22.36"	"5815"
"22.37"	"5826"
"22.38"	"5896"
"22.39"	"5915"
"22.40"	"6004"
"22.41"	"6112"
"22.42"	"6172"
"22.43"	"6031"
"22.44"	"6149"
"22.45"	"6147"
"22.46"	"6291"
"22.47"	"6160"
"22.48"	"6359"
"22.49"	"6303"
"22.50"	"6334"
"22.51"	"6345"
"22.52"	"6379"
"22.53"	"6352"
"22.54"	"6309"
"22.55"	"6355"
"22.56"	"6269"
"22.57"	"6217"
"22.58"	"6447"
"22.59"	"6317"
"22.60"	"6247"
"22.61"	"6321"
"22.62"	"6334"
"22.63"	"6364"
"22.64"	"6246"
"22.65"	"6217"
"22.66"	"6165"
"22.67"	"6092"
"22.68"	"5958"
"22.69"	"5918"
"22.70"	"5833"
"22.71"	"6027"
"22.72"	"5923"
"22.73"	"5720"
"22.74"	"5743"
"22.75"	"5749"
"22.76"	"5657"
"22.77"	"5669"
"22.78"	"5567"
"22.79"	"5476"
"22.80"	"5433"
"22.81"	"5269"
"22.82"	"5224"
"22.83"	"5132"
"22.84"	"5167"
"22.85"	"5011"
"22.86"	"5011"
"22.87"	"4989"
"22.88"	"4787"
"22.89"	"4766"
"22.90"	"4719"
"22.91"	"4720"
"22.92"	"4716"
"22.93"	"4591"
"22.94"	"4541"
"22.95"	"4491"
"22.96"	"4331"
"22.97"	"4399"
"22.98"	"4349"
"22.99"	"4167"
"23.00"	"4248"
"23.01"	"4122"
"23.02"	"4132"
"23.03"	"4075"
"23.04"	"4018"
"23.05"	"4064"
"23.06"	"3975"
"23.07"	"3937"
"23.08"	"3762"
"23.09"	"3720"
"23.10"	"3721"
"23.11"	"3649"
"23.12"	"3594"
"23.13"	"3630"
"23.14"	"3611"
"23.15"	"3575"
"23.16"	"3601"
"23.17"	"3548"
"23.18"	"3460"
"23.19"	"3423"
"23.20"	"3321"
"23.21"	"3364"
"23.22"	"3321"
"23.23"	"3256"
"23.24"	"3191"
"23.25"	"3239"
"23.26"	"3130"
"23.27"	"3197"
"23.28"	"3160"
"23.29"	"3210"
"23.30"	"3151"
"23.31"	"3045"
"23.32"	"2939"
"23.33"	"2939"
"23.34"	"3008"
"23.35"	"2945"
"23.36"	"2934"
"23.37"	"2896"
"23.38"	"2849"
"23.39"	"2852"
"23.40"	"2885"
"23.41"	"2772"
"23.42"	"2818"
"23.43"	"2830"
"23.44"	"2788"
"23.45"	"2706"
"23.46"	"2740"
"23.47"	"2756"
"23.48"	"2684"
"23.49"	"2723"
"23.50"	"2688"
"23.51"	"2696"
"23.52"	"2645"
"23.53"	"2644"
"23.54"	"2656"
"23.55"	"2578"
"23.56"	"2629"
"23.57"	"2749"
"23.58"	"2635"
"23.59"	"2573"
"23.60"	"2724"
"23.61"	"2616"
"23.62"	"2724"
"23.63"	"2805"
"23.64"	"2800"
"23.65"	"2830"
"23.66"	"2850"
"23.67"	"2892"
"23.68"	"2886"
"23.69"	"2954"
"23.70"	"2938"
"23.71"	"3006"
"23.72"	"3024"
"23.73"	"3072"
"23.74"	"3120"
"23.75"	"3141"
"23.76"	"3127"
"23.77"	"3296"
"23.78"	"3279"
"23.79"	"3232"
"23.80"	"3265"
"23.81"	"3233"
"23.82"	"3147"
"23.83"	"3119"
"23.84"	"3043"
"23.85"	"2983"
"23.86"	"3036"
"23.87"	"2980"
"23.88"	"2947"
"23.89"	"2866"
"23.90"	"2716"
"23.91"	"2717"
"23.92"	"2683"
"23.93"	"2580"
"23.94"	"2544"
"23.95"	"2646"
"23.96"	"2574"
"23.97"	"2581"
"23.98"	"2474"
"23.99"	"2415"
"24.00"	"2454"
"24.01"	"2364"
"24.02"	"2385"
"24.03"	"2344"
"24.04"	"2359"
"24.05"	"2329"
"24.06"	"2294"
"24.07"	"2223"
"24.08"	"2221"
"24.09"	"2193"
"24.10"	"2225"
"24.11"	"2264"
"24.12"	"2298"
"24.13"	"2298"
"24.14"	"2272"
"24.15"	"2284"
"24.16"	"2185"
"24.17"	"2222"
"24.18"	"2191"
"24.19"	"2285"
"24.20"	"2308"
"24.21"	"2279"
"24.22"	"2189"
"24.23"	"2232"
"24.24"	"2199"
"24.25"	"2302"
"24.26"	"2343"
"24.27"	"2264"
"24.28"	"2214"
"24.29"	"2294"
"24.30"	"2282"
"24.31"	"2254"
"24.32"	"2186"
"24.33"	"2262"
"24.34"	"2216"
"24.35"	"2264"
"24.36"	"2257"
"24.37"	"2176"
"24.38"	"2209"
"24.39"	"2233"
"24.40"	"2196"
"24.41"	"2195"
"24.42"	"2151"
"24.43"	"2084"
"24.44"	"2202"
"24.45"	"2195"
"24.46"	"2143"
"24.47"	"2058"
"24.48"	"2084"
"24.49"	"2103"
"24.50"	"2054"
"24.51"	"2133"
"24.52"	"2087"
