1	-0.04981533	0	0.5	0	0.03146855
2	-0.08359814	3.33E-05	0.52	3.33E-05	0.0314686
3	-0.07787224	6.66E-05	0.54	6.66E-05	0.03146864
4	-0.05783159	0.0002664	0.56	0.0002664	0.03146869
5	-0.05668641	0.0008658	0.58	0.0008658	0.03146873
6	-0.03664576	0.0013986	0.6	0.0013986	0.03146878
7	-0.01946806	0.0018981	0.62	0.0018981	0.03146882
8	-0.00229036	0.0026973	0.64	0.0026973	0.03146887
9	0.0229036	0.0039627	0.66	0.0039627	0.03146887
10	0.0458072	0.0057942	0.68	0.0057942	0.03146887
11	0.1420023	0.0082251	0.7	0.0082251	0.03146887
12	0.4145552	0.0112887	0.72	0.0112887	0.03146887
13	0.6390104	0.0148518	0.74	0.0148518	0.03146887
14	1.010049	0.0187479	0.76	0.0187479	0.03146887
15	1.491024	0.0226107	0.78	0.0226107	0.03146887
16	2.031549	0.0265401	0.8	0.0265401	0.03146887
17	2.594978	0.0302697	0.82	0.0302697	0.03146887
18	3.167568	0.0339993	0.84	0.0339993	0.03146887
19	3.653124	0.0373626	0.86	0.0373626	0.03146887
20	4.102035	0.0405927	0.88	0.0405927	0.03146887
21	4.587591	0.0436896	0.9	0.0436896	0.03146887
22	5.109793	0.0465534	0.92	0.0465534	0.03146887
23	5.549542	0.0493173	0.94	0.0493173	0.03146887
24	5.97555	0.0521145	0.96	0.0521145	0.03146887
25	6.42904	0.0547785	0.98	0.0547785	0.03146887
26	6.836725	0.0572094	1	0.0572094	0.03146887
27	7.285635	0.0595737	1.02	0.0595737	0.03146887
28	7.739127	0.061938	1.04	0.061938	0.03146887
29	8.14223	0.0644022	1.06	0.0644022	0.03146887
30	8.504107	0.0669663	1.08	0.0669663	0.03146887
31	8.939276	0.069597	1.1	0.069597	0.03146887
32	9.397347	0.072261	1.12	0.072261	0.03146887
33	9.873742	0.074925	1.14	0.074925	0.03146887
34	10.34556	0.0778554	1.16	0.0778554	0.03146887
35	10.87234	0.0809856	1.18	0.0809856	0.03146887
36	11.44951	0.0841158	1.2	0.0841158	0.03146887
37	12.04958	0.0872793	1.22	0.0872793	0.03146887
38	12.62218	0.09064259	1.24	0.09064259	0.03146887
39	13.23599	0.0942057	1.26	0.0942057	0.03146887
40	13.91394	0.0977022	1.28	0.0977022	0.03146887
41	14.59188	0.1013319	1.3	0.1013319	0.03146887
42	15.30648	0.1050615	1.32	0.1050615	0.03146887
43	16.01191	0.1088244	1.34	0.1088244	0.03146887
44	16.77231	0.1128204	1.36	0.1128204	0.03146887
45	17.49606	0.1168497	1.38	0.1168497	0.03146887
46	18.2702	0.1207791	1.4	0.1207791	0.03146887
47	19.00312	0.1246086	1.42	0.1246086	0.03146887
48	19.77268	0.1281717	1.44	0.1281717	0.03146887
49	20.48269	0.1315017	1.46	0.1315017	0.03146887
50	21.11941	0.1346985	1.48	0.1346985	0.03146887
51	21.65077	0.1376955	1.5	0.1376955	0.03146887
52	22.05846	0.1404927	1.52	0.1404927	0.03146887
53	22.54402	0.1431234	1.54	0.1431234	0.03146887
54	22.97002	0.1457208	1.56	0.1457208	0.03146887
55	23.37313	0.1484514	1.58	0.1484514	0.03146887
56	23.78081	0.1512153	1.6	0.1512153	0.03146887
57	24.14269	0.1539792	1.62	0.1539792	0.03146887
58	24.57785	0.1566765	1.64	0.1566765	0.03146887
59	24.96722	0.1597068	1.66	0.1597068	0.03146887
60	25.34742	0.1630035	1.68	0.1630035	0.03146887
61	25.85588	0.1664334	1.7	0.1664334	0.03146887
62	26.41014	0.1698633	1.72	0.1698633	0.03146887
63	26.90028	0.1734264	1.74	0.1734264	0.03146887
64	27.43622	0.177156	1.76	0.177156	0.03146887
65	27.9401	0.1809522	1.78	0.1809522	0.03146887
66	28.55392	0.1848816	1.8	0.1848816	0.03146887
67	29.13567	0.1890441	1.82	0.1890441	0.03146887
68	29.73116	0.1933731	1.84	0.1933731	0.03146887
69	30.35872	0.1975356	1.86	0.1975356	0.03146887
70	31.00002	0.2014983	1.88	0.2014983	0.03146887
71	31.59552	0.2053944	1.9	0.2053944	0.03146887
72	32.15895	0.2091906	1.92	0.2091906	0.03146887
73	32.65366	0.2126205	1.94	0.2126205	0.03146887
74	33.09799	0.2158506	1.96	0.2158506	0.03146887
75	33.5011	0.2189142	1.98	0.2189142	0.03146887
76	33.82633	0.221778	2	0.221778	0.03146887
77	34.20195	0.2244087	2.02	0.2244087	0.03146887
78	34.52718	0.2269728	2.04	0.2269728	0.03146887
79	34.77454	0.2296035	2.06	0.2296035	0.03146887
80	35.02648	0.2323674	2.08	0.2323674	0.03146887
81	35.26009	0.2352312	2.1	0.2352312	0.03146887
82	35.53952	0.2379951	2.12	0.2379951	0.03146887
83	35.87391	0.2408256	2.14	0.2408256	0.03146887
84	36.1854	0.2440224	2.16	0.2440224	0.03146887
85	36.58392	0.247419	2.18	0.247419	0.03146887
86	37.00077	0.2509155	2.2	0.2509155	0.03146887
87	37.4451	0.2543787	2.22	0.2543787	0.03146887
88	37.88943	0.2579418	2.24	0.2579418	0.03146887
89	38.29711	0.2615715	2.26	0.2615715	0.03146887
90	38.72312	0.2652678	2.28	0.2652678	0.03146887
91	39.20867	0.2690307	2.3	0.2690307	0.03146887
92	39.73546	0.27306	2.32	0.27306	0.03146887
93	40.15688	0.2771892	2.34	0.2771892	0.03146887
94	40.6287	0.2812518	2.36	0.2812518	0.03146887
95	41.09135	0.2850813	2.38	0.2850813	0.03146887
96	41.55858	0.2888442	2.4	0.2888442	0.03146887
97	42.04414	0.292374	2.42	0.292374	0.03146887
98	42.39228	0.2957373	2.44	0.2957373	0.03146887
99	42.73125	0.2989674	2.46	0.2989674	0.03146887
100	43.04274	0.3021309	2.48	0.3021309	0.03146887
101	43.31758	0.305028	2.5	0.305028	0.03146887
102	43.56494	0.3076587	2.52	0.3076587	0.03146887
103	43.77107	0.3101562	2.54	0.3101562	0.03146887
104	43.84666	0.3127536	2.56	0.3127536	0.03146887
105	43.99095	0.3155841	2.58	0.3155841	0.03146887
106	44.13753	0.3185145	2.6	0.3185145	0.03146887
107	44.43069	0.3215448	2.62	0.3215448	0.03146887
108	44.68722	0.3245751	2.64	0.3245751	0.03146887
109	44.96664	0.3278385	2.66	0.3278385	0.03146887
110	45.36058	0.3312684	2.68	0.3312684	0.03146887
111	45.68581	0.3346317	2.7	0.3346317	0.03146887
112	46.07976	0.3380949	2.72	0.3380949	0.03146887
113	46.40956	0.3417246	2.74	0.3417246	0.03146887
114	46.76686	0.345321	2.76	0.345321	0.03146887
115	47.12416	0.3489174	2.78	0.3489174	0.03146887
116	47.5181	0.3525138	2.8	0.3525138	0.03146887
117	47.87082	0.3563433	2.82	0.3563433	0.03146887
118	48.25101	0.3603393	2.84	0.3603393	0.03146887
119	48.64496	0.3643686	2.86	0.3643686	0.03146887
120	49.01141	0.3682647	2.88	0.3682647	0.03146887
121	49.37787	0.3721275	2.9	0.3721275	0.03146887
122	49.76265	0.3757572	2.92	0.3757572	0.03146887
123	50.11537	0.3792204	2.94	0.3792204	0.03146887
124	50.40854	0.3825171	2.96	0.3825171	0.03146887
125	50.64215	0.3855474	2.98	0.3855474	0.03146887
126	50.81622	0.3884445	3	0.3884445	0.03146887
127	50.87577	0.3910752	3.02	0.3910752	0.03146887
128	51.14603	0.3935727	3.04	0.3935727	0.03146887
129	51.19413	0.3961701	3.06	0.3961701	0.03146887
130	51.28116	0.3989673	3.08	0.3989673	0.03146887
131	51.39797	0.4018311	3.1	0.4018311	0.03146887
132	51.64533	0.4046949	3.12	0.4046949	0.03146887
133	51.85604	0.4075254	3.14	0.4075254	0.03146887
134	52.03469	0.4105557	3.16	0.4105557	0.03146887
135	52.28205	0.4138857	3.18	0.4138857	0.03146887
136	52.57063	0.417249	3.2	0.417249	0.03146887
137	52.90045	0.420579	3.22	0.420579	0.03146887
138	53.21651	0.4240755	3.24	0.4240755	0.03146887
139	53.5051	0.4276386	3.26	0.4276386	0.03146887
140	53.77536	0.4312017	3.28	0.4312017	0.03146887
141	54.10976	0.4349313	3.3	0.4349313	0.03146887
142	54.4808	0.4388607	3.32	0.4388607	0.03146887
143	54.83351	0.4429233	3.34	0.4429233	0.03146887
144	55.17248	0.446886	3.36	0.446886	0.03146887
145	55.53894	0.4506489	3.38	0.4506489	0.03146887
146	55.87333	0.4543452	3.4	0.4543452	0.03146887
147	56.1665	0.4579083	3.42	0.4579083	0.03146887
148	56.47799	0.4613049	3.44	0.4613049	0.03146887
149	56.68412	0.464535	3.46	0.464535	0.03146887
150	56.86735	0.4676652	3.48	0.4676652	0.03146887
151	56.93377	0.4705623	3.5	0.4705623	0.03146887
152	57.0689	0.4731597	3.52	0.4731597	0.03146887
153	57.19487	0.4756239	3.54	0.4756239	0.03146887
154	57.27962	0.478188	3.56	0.478188	0.03146887
155	57.32314	0.480852	3.58	0.480852	0.03146887
156	57.38726	0.4836492	3.6	0.4836492	0.03146887
157	57.50865	0.486513	3.62	0.486513	0.03146887
158	57.65294	0.4893768	3.64	0.4893768	0.03146887
159	57.9026	0.4923072	3.66	0.4923072	0.03146887
160	58.10873	0.4954374	3.68	0.4954374	0.03146887
161	58.31944	0.4987674	3.7	0.4987674	0.03146887
